No.,Time,Source,Destination,Protocol,Length,Info,Label,Dst_Port,Service_Name,Risk_Level,Risk_Score,Is_High_Risk,Time_Diff,Bytes_Per_Sec
26976,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1570487 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26977,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1571939 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26978,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1573391 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26979,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1574843 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26980,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1576295 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26981,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1577747 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26982,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1579199 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26983,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1580651 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26984,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1582103 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26985],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26985,147.799483,104.18.33.206,10.5.1.26,TLSv1.3,488,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,4880000.0
26986,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1583989 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26987,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1585441 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26988,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1586893 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26989,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1588345 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26990,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1589797 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26991,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1591249 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26992,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1592701 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26993,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1594153 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26994,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1595605 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26995,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1597057 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26996,147.799483,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1598509 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 26998],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
26998,147.799873,104.18.33.206,10.5.1.26,TLSv1.3,1506,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0003899999999816828,3073469.3878699946
26999,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1601413 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27000,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1602865 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27001,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1604317 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27002,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1605769 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27003,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1607221 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27004,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1608673 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27005,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1610125 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27006,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1611577 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27007,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1613029 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27008,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1614481 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27009],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27009,147.799873,104.18.33.206,10.5.1.26,TLSv1.3,922,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,9220000.0
27010,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1616801 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27011,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1618253 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27012,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1619705 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27013,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1621157 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27014,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1622609 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27015,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1624061 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27016,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1625513 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27017,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1626965 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27018,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1628417 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27019,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1629869 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27020,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1631321 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27021],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27021,147.799873,104.18.33.206,10.5.1.26,TLSv1.3,1506,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,15060000.0
27022,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1634225 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27023,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1635677 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27024,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1637129 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27025,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1638581 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27026,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1640033 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27027,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1641485 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27028,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1642937 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27029,147.799873,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1644389 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27031,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1645841 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0002760000000137097,4005319.148790128
27032,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1647293 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27033],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27033,147.800149,104.18.33.206,10.5.1.26,TLSv1.3,1506,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,15060000.0
27034,147.800149,104.18.33.206,10.5.1.26,TCP,1506,"443  >  53436 [PSH, ACK] Seq=1650197 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044]",0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27035,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1651649 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27036,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1653101 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27037,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1654553 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27038,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1656005 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27039,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1657457 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27040,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1658909 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27041,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1660361 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27042,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1661813 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27043,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1663265 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27044],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27044,147.800149,104.18.33.206,10.5.1.26,TLSv1.3,1506,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,15060000.0
27045,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1666169 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27046,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1667621 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27047,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1669073 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27048,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1670525 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27049,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1671977 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27050,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1673429 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27051,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1674881 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27052,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1676333 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27053,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1677785 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27054,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1679237 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27055,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1680689 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27056],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27056,147.800149,104.18.33.206,10.5.1.26,TLSv1.3,1506,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,15060000.0
27057,147.800149,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1683593 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27058,147.800149,104.18.33.206,10.5.1.26,TCP,1506,"443  >  53436 [PSH, ACK] Seq=1685045 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068]",0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27060,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1686497 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.00638799999998696,232120.83847148996
27061,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1687949 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27062,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1689401 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27063,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1690853 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27064,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1692305 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27065,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1693757 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27066,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1695209 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27067,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1696661 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27068],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27068,147.806537,104.18.33.206,10.5.1.26,TLSv1.3,1506,"Application Data, Application Data",0,443,HTTPS,Dusuk,10.0,0,0.0,15060000.0
27069,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1699565 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27070,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1701017 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27071,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1702469 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27072,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1703921 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27073,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1705373 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27074,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1706825 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27075,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1708277 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27076,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1709729 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27077,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1711181 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27078,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1712633 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27079],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27079,147.806537,104.18.33.206,10.5.1.26,TLSv1.3,1506,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,15060000.0
27080,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1715537 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27081,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1716989 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27082,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1718441 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27083,147.806537,104.18.33.206,10.5.1.26,TCP,1506,"443  >  53436 [PSH, ACK] Seq=1719893 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091]",0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27084,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1721345 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27085,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1722797 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27086,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1724249 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27087,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1725701 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27088,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1727153 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27089,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1728605 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27090,147.806537,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1730057 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27091],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27091,147.806537,104.18.33.206,10.5.1.26,TLSv1.3,1506,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0,15060000.0
27093,147.807,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1732961 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27103],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.00046299999999632746,2674955.595044092
27094,147.807,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1734413 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27103],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
27095,147.807,104.18.33.206,10.5.1.26,TCP,1506,443  >  53436 [ACK] Seq=1735865 Ack=6319 Win=131072 Len=1452 [TCP PDU reassembled in 27103],0,53436,Dinamik/Gecici Port,Orta,40.0,0,0.0,15060000.0
